id,text
170,"@AREAJULID @MbakKim ga bahas safa sama si flower yg ngakunya usianya 29 seorang aktifis HAM, adiknya seorang polisi, bapaknya TNI, kakak calon suaminya kapolda sama dosennya anggota golkar?"
171,@yedampramuka Bisa jadi terus nanti calon suami kakak nya kapolda
172,"Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?

Ehhh boga wae calon suami 😭"
173,"@banggaber Jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
174,"curiga enih si uyah aktivis ham 29 tahun yang bapaknya tentara, adeknya polisi, calon kaka iparnya kapolda, dan dosennya kader golkar  makanya soumu ketar ketir 😩"
175,"@SharkAndOwl @kobokanaeru Jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
176,"@0502osa sebenernya bisa diselesaiin secara internal lewat space aja, minta si sf untuk apologize di space. thats it, cukup. ga harus panjang sampek meja hijau, dan bawa² orang lain kek kader golkar, kapolda, tni dan advokat. Yang bikin kemana mana kan juga dari pihak nctzen nya sendiri"
177,@windchan17 @dumhamud Iyo weh ku dengar ji. Halu banget si mbak yang bapaknya tentara adeknya polisi iparnya kapolda dosennya kader golkar wkwkwk
178,"jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
179,@thomsdil Dah punya calon iti ih gatakut apa iparnya kapolda🙀
180,"@Siapa_Aditt @ebhie__ @oolatte Kamu ini siapa? Jangan macem-macem ya sama saya! Saya ini aktivis HAM, ayah saya tentara, adek saya polisi, kakanya calon suami saya itu KAPOLDA dan dosen saya KADER GOLKAR.

Jangan macem-macem kamu! Mau saya bawa ke meja hijau?"
181,"@syafiqardilla @skqvsky @oohalien versi bali kasar
de macem macem ci jak cang nah !
cang aktivis HAM ne. bapan cang e TENTARA, adin cang polisi, ipah cang e calon KAPOLDA, tus dosen cang e KADER GOLKAR.
de ci macem macem NAH! nyak ci abe cang ne ke pengadilan?"
182,"@ternaktongo Kamu ini siapa? Jangan macem-macem ya sama saya! Saya ini aktivis HAM, ayah saya tentara, adek saya polisi, kakanya calon suami saya itu KAPOLDA dan dosen saya KADER GOLKAR.

Jangan macem-macem kamu! Mau saya bawa ke meja hijau?"
183,@tvindonesiawkwk baru tau aktipis HAM mau punya pasangan kapolda padahal namanya aktipis sama isilop selalu tidak sejalan
184,"@oohalien Emak dari sevendreams, dosennya kader golkar kakak calon suaminya kapolda wwkwk @goodaydieu"
185,"@grenastasia Jangan macam-macam mba, marc dosennya kader partai, calon suami kakaknya kapolda civera"
186,"@cycelzz plg ngakak sg 29 tahun aktivis ham, bapaknya tni, calon suaminya adek kapolda, dosennya kader golkar😭"
187,"@nct_menfess wkwk malu malu in, nama injeuni jelek bgt udah dari kasus safa yang bawa bawa kapolda golkar dkk, sekarang ini? Wkwkwk"
188,"Stereotype gua ke fans kpop semakin buruk gara gara mbak umur 29 tahun yang dosennya kader golkar, kaka calon suaminya kapolda dan katanya bisa turunin pangkat  😂😂😂😂😂"
189,"dosen saya kader golkaaar, adek saya polisi, calon suami saya kapolda akowkaokwoakwoakok ada2 saja"
190,"@kimtaejin91 Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR. Saya ga perlu cari duit, duit dateng ke saya."
191,"@Liatamala9 jangan macem2 kamu, saya ini 29 tahun, saya aktivis ham! dosen saya kader golkar, adik saya polisi, kakak calon suami saya kapolda, jangan main2"
192,"Thank you so so much hon @ThalyaKhnslta udah nunjukkin aku puncak komedi twitter hari ini 🤣 ingat, kalo udah umur 29 tahun tapi belom jadi aktivis HAM, punyo dosen kader golkar, ipar calon kapolda, percuma hidup."
193,"@Limbahjenuh @OzhanOjon @kantonggbundar @muthiastp @bang_bar0n Wkkww kalo kapolda berati dulunya akpol berati pernah taruna, lah taruna aja pacarnya kaya dewa dewi surga cakepnya anjir ga mungkin adeknya mirip keropi gitu wkwkwk"
194,@ardianpancaa Saya 29 tahun dan baru sadar kalau golkar adalah golongan korea dan kpop adalah kapolda pop .
195,"@leemarksun Mjb, mngkin Garam sebenarnya aktivis ham 29 tahuan yang ayahnya tentara, adeknya polisi, calon kaka iparnya kapolda dan dosennya kader golkar"
196,"@wjswjdrnr19 @rixxxooo (Cont) apalagi yg fans 29 tahun itu ngancem dibawa ke meja hijau, bawa² dia bapaknya tni lah, iparnga kapolda, dosennya org golkar yg jadinya konyol gaada kolerasi sama sekali😩 jadi aja konyol kasusnya🤣"
197,Safa itu siapa dan ada apa sih? Terus kenapa ada Kpop Kpop nya? Kader Kapolda itu kenapa juga? Baru buka twitter :”
198,"Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
199,"Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
200,@bajayakajay Ada juga yg calon suami nya itu..... kakak nya kapolda
201,"@nurqodriah ""Calon suami saya.....""
Aku udh mikir oh ini calon suaminya jg polisi kah?
""Calon suami saya.... kakaknya kapolda loh"" 🤣🤣🤣
Ternyata kakaknya"
202,"Jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
203,"@ziorno @SOURCEMUSIC partai kuning kayaknya, terus calon kakak iparnya kapolda"
204,"Siapa di sini yang cita-citanya jadi aktivis HAM, punya dosen kader golkar, punya bapak tentara, adik polisi, calon suami kakaknya kapolda, ada gk adick-adick?"
205,"Tolong tag ke akun ibu ibu 29 taun yg dosennya kader golkar, adiknya polisi, kakanya tentara, calon kaka iparnya kapolda dongggsss"
206,"@panypeny Iyakan gak nyambung bgt bawa2 dosen yg kader golkar 🤣🤣🤣 kalo kata netijen lain, si ibuk aktivis HAM itu jg agak power abuse krna ngancem2 keluarganya Safa dgn ngomong kalo dia ini anaknya TNI, kakak dari calon suaminya itu Kapolda, dll. 

Kek.... NAON SIIIHHH!!!"
207,"sourcemusic bubarin 1 grup bisa giliran depak 1 orang aja gabisa, sinting banget dah apa karna bekingannya anaknya bpk kapolda?"
208,"Pagi2 kakak ngirim link space safa wkwkw… dia penasaran sama muka “mbak2 yg calon iparnya kapolda, dosennya kader golkar, adeknya tentara”"
209,"@Iciocioca @ini_sintulll jangan macem-macem ya sama saya!
saya ini aktivis HAM, ayah saya TENTARA, adek saya polisi, kakaknya calon suami saya itu KAPOLDA, dan dosen saya itu kader GOLKAR.
jangan macem-macem kamu! mau saya bawa ke meja hijau?"
210,@RiuRizkiUtomo_ Cocok.... setelah di DKI 1 bisa lanjut jd menteri. Klo jadi Kapolri sepertinya susah krn Kapolri yg sekarang Akpol 91 seangkantan dgn Kapolda Metro skrg.. blm pernah ada  Kapori diganti dgn calon dr angkatan yg sama..
211,"Jangan macem macem ya sama Saya! Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR. Jangan macem macem kamu! Mau saya bawa ke meja hijau?"
212,"@capstrxnge hati2 nak nanti papahmu bisa diturunin pangkatnya, bisa dipindahin tugasnya jauh2. hati2 kmu nak, jngan smbrng kmu bertindak. kmu papahnya polisi tugas dimana? coba bilang sama akuh, bilang sama aku. adekku juga polisi, dan calon suami saya kakaknya kapolda."
213,"@convomf Jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
214,@tigaempat35 Katanya calon swami saya kapolda
215,"@meIancholio bangsat, lucu ini.
K-pop itu K nya Kapolda
Hiiii takut"
216,"safa space is another level joke. 
""saya 29 thn, suami polri, ipar kapolda, adik polisi, dosen kader golkar...""

what a fucking joke🤣🤣🤣🤣"
217,"Karena itu, Kapolda Jabar mengimbau semua pihak, khususnya jajaran Polda Jabar untuk meningkatkan sinergitas dengan masyarakat di seluruh wilayah Jabar.

#pangandaran
#sabusabu
#stopnarkoba"
218,"""Contoh kasus di Pangandaran ini berawal dari adanya informasi masyarakat di wilayah Pangandaran bahwa ada rencana transaksi narkoba,"" ungkap Kapolda Jabar saat memberikan sambutannya."
219,"@tvindonesiawkwk Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
220,"@SeputarTetangga Bilang aja kalo kamu aktivis HAM, bapak kamu tentara, adek kamu polisi, kakaknya calon kamu kapolda, dosen kamu kader golkar."
221,@dwikimuzaki @nandhani_ @CallmenNokk Kamu tau nggak calon istri saya itu kakaknya kerja di kapolda (jadi ob)
222,"#LAPORANREPORTER

Kapolda Jawa Barat berhasil menangkap 5 tersangka sindikat peredaran 1 ton sabu layak dihukum mati. Reporter RRI (AZ)

Dengarkan dan saksikan di 88.8 Fm Pro3 RRI, RRI NET dan aplikasi RRI PlayGo. -AMD"
223,"@dessiph_ kamu tau nggak? dosen saya itu kader pdip, temen saya kader psi, kakak saya jendral calon kakak ipar saya orang kapolda :""))))))"
224,"@HanaBigwin2022 @septian_ben @ackermoonss @bintangemon Dan liat di ig macam lokalpride minang kocak. berita nasional. Indosiar, net tv ,Sctv bahkan trending topik di twitter. Trendingnya apa bukan safa menghina kpoper, tapi kpoper sosial abuse bawa bawa aktivis ham, tentara, kapolda dan rasis ke papua sampe semua orang perbincangi."
225,@asupanmemevideo Pengen piala an tapi malah kapolda an
226,"@taerrifield @Asdzxc84764641 @Hanadulset29 @ptrjkk @oohalien Info pasti yg sudah dikantongi publik si yang agung ratu 29 tahun ini anak dari anggota TNI, adiknya seorang polisi, calon suaminya punya kakak yg menjabat sebagai kapolda dan yang paling penting dosennya seorang kader golkar"
227,"@hwangrj23 Hahaha nanti yg mau melaporin pada ngaku"" bapaknya tentara, adiknya polisi, calon kk iparnya kapolda biar takut dan ngga jadi ngusir ye kan 🤣🤣"
228,"@esharonmyoi @kinderorchestra btw blm nikah , di space dia bilang “calon suami saya kakak nya kapolda”!"
229,"@adjisdoaibu K:Kapolda
P:polisi
O:orbit
P:panitia
🙏🏻🙏🏻"
230,"@cfpten Km jgn mcm mcm yh sm sya, bpak sy it plisi dn cln swmi sy itu kkaknya jg plisi, dia kapolda"
231,@TAELUV30 @caramelmatcha27 @adjisdoaibu Siap anak kapolda
232,"@The_RedsIndo Masih kurang bencinya min kalo belom lapor polisi, ngaku2 kakak pacarnya kapolda"
233,"Apakah semua KPopers itu, punya adik polisi, dosennya kader partai, calon suaminya kakak calon suaminya maksudnya itu Kapolda, bapaknya polisi ada yang tentara jugaa"
234,"@fallenikares Jangan macem macem ya sama saya! Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR. Jangan macem macem kamu! Mau saya bawa ke meja hijau?"
235,"@syafiqardilla @skqvsky @oohalien versi jawanya
sampun macem macem nggih kalih kula! kula puniki aktivis han, bapa kula tentara, adhi kula polisi, kakanipun calon semah kula puniku kapolda, lan dosen kula kader golkar. sampun macem macem sampeyan ! ajeng kula bekta dhateng meja ijem ?"
236,@panggiljaenab tetangganya kapolda
237,"@bajayakajay Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
238,@PRIVATE_P5 @RinnJeon @badutkenyal Yang aku tangkep itu kakaknya calon suaminya si mbak 29 tahun ini yang kapolda kak. Bukannya kebalik
239,"@jangnlupaberdoa @ainleymodd1 @kkONGmaenga @angger0311 @ndan4_0 @UcokBab66432172 @Testoowee @highyouka @mrxpoint13 @latteriz_ @bintangemon sampun macem macem nggih kalih kula! kula puniki aktivis ham, bapa kula tentara, adhi kula polisi, kakanipun calon semah kula puniku kapolda, lan dosen kula kader golkar. sampun macem macem sampeyan! ajengkula bekta dhateng meja ijem ?"
240,"@govindastro @mlnchlyhill @andikamalreza Wah keknya saya ga masuk kriteria sih bang, tidak 29 tahun, tidak punya backingan Partai dan bukan calon mantu Kapolda"
241,"Jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
242,"@mftpjo___ ini mksdnya? 
Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
243,@AhlulQohwah @alyapedia @dwioktariyadi @parikesit_ka Calon kakak iparnya kapolda Kak
244,"@ristisere Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
245,"@detikcom 🔎🔎🔎 memantau mami idol 29 tahun bersama kapolda, dosen dan para kader golkar serta aktivis ham✨✨"
246,"polsek Badau agar selalu tetap waspada pada saat melaksanakan tugas. 

""Selamat Bertugas Berikan Pelayanan Terbaik Kepada Masyarakat,""

IRJEN.POL.Drs.YAN SULTRA I., S.H,
Kapolda Kep. Bangka Belitung

#poldakepbabel 
#kapoldababel 
#polsekbadau 
@polri__presisi 
@poldababel"
247,"Jangan macem macem ya sama saya!
Saya ini aktivis HAN, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
248,"@cadbuurrry Jangan macem macem ya sama saya!
Saya ini aktivis HAM, ayah saya TENTARA, adek saya POLISI, kakanya calon suami saya itu KAPOLDA, dan dosen saya KADER GOLKAR.
jangan macem macem kamu! Mau saya bawa ke meja hijau?"
249,"@Hujandisenja Calon suami saya.... kakaknya Kapolda.

Kirain calon suaminya yg Kapolda😅"
250,"@adjisdoaibu 😭😭😭☝️
Mas ipar saya tuh kapolda, bapakmu mw dipindahin ke papua?"
